node_count,simulation_time,sim_params,total_tx_created,total_slots,total_tx_in_all_slots,avg_txs_per_slot,avg_inter_slot_time,messages_per_slot_finalisation
100,5.0,"{'mine': 1}",508,200,171,0.85,0.75,32562.00
100,20.0,"{'mine': 2}",4109,2000,2717,1.36,0.84,13892.40
100,20.0,"{'mine': 4}",8143,1800,2855,1.59,0.93,15640.28
100,20.0,"{'mine': 8}",15975,1800,2874,1.60,0.91,15119.28
100,20.0,"{'mine': 16}",31901,1800,2631,1.46,0.96,16173.17
100,20.0,"{'mine': 32}",63939,2100,2637,1.26,0.78,13040.76
100,20.0,"{'mine': 64}",128189,2200,2770,1.26,0.76,12608.41
100,20.0,"{'mine': 128}",255919,2100,2663,1.27,0.79,12917.00
