node_count,simulation_time,sim_params,total_tx_created,total_slots,total_tx_in_all_slots,avg_txs_per_slot,avg_inter_slot_time,messages_per_slot_finalisation
100,5.0,"{'mine': 1}",475,200,120,0.60,0.71,32606.00
100,20.0,"{'mine': 2}",3959,2000,2717,1.36,0.81,13563.20
100,15.0,"{'mine': 4}",5988,1300,1889,1.45,0.91,16239.69
100,15.0,"{'mine': 8}",12023,1400,1939,1.39,0.80,14820.71
100,15.0,"{'mine': 16}",24079,1400,2012,1.44,0.80,14925.79
100,15.0,"{'mine': 32}",48068,1500,1976,1.32,0.75,13413.40
100,15.0,"{'mine': 64}",96045,1600,1942,1.21,0.71,12500.12
100,15.0,"{'mine': 128}",191633,1700,2064,1.21,0.68,11741.41

