node_count,simulation_time,sim_params,total_tx_created,total_slots,total_tx_in_all_slots,avg_txs_per_slot,avg_inter_slot_time,messages_per_slot_finalisation
100,5.0,"{'mine': 1}",1048,200,145,0.72,0.90,31119.50
100,20.0,"{'mine': 2}",3994,1500,2358,1.57,0.98,19104.87
100,20.0,"{'mine': 4}",8055,1200,2063,1.72,1.33,26187.75
100,20.0,"{'mine': 8}",15943,1300,1853,1.43,0.93,23188.00
100,20.0,"{'mine': 16}",31871,1200,1904,1.59,1.27,25073.58
100,20.0,"{'mine: 32}",64101,1700,2548,1.50,0.96,17230.53
100,20.0,"{'mine': 64}",128598,1559,2302,1.48,0.86,19181.91
100,20.0,"{'mine': 128}",255692,1600,1960,1.23,0.90,17168.06
