node_count,simulation_time,sim_params,total_tx_created,total_slots,total_tx_in_all_slots,avg_txs_per_slot,avg_inter_slot_time,messages_per_slot_finalisation
50,50.0,"{'mine': 1}",2527,1600,2448,1.53,1.42,13733.06
50,10.0,"{'mine': 2}",912,350,509,1.45,0.98,9324.43
50,10.0,"{'mine': 4}",1884,350,854,2.44,0.86,9336.43
50,10.0,"{'mine': 8}",3915,400,1139,2.85,0.74,7667.75
50,10.0,"{'mine': 16}",7912,300,935,3.12,0.90,11159.50
50,10.0,"{'mine': 32}",15980,399,1200,3.01,0.75,7897.87
50,10.0,"{'mine': 64}",32052,350,1011,2.89,0.81,9130.71
50,10.0,"{'mine': 128}",63610,351,1133,3.23,0.81,8864.96
