node_count,simulation_time,sim_params,total_tx_created,total_slots,total_tx_in_all_slots,avg_txs_per_slot,avg_inter_slot_time,messages_per_slot_finalisation
50,50.0,"{'mine': 1}",2438,1950,2341,1.20,1.22,9738.67
50,10.0,"{'mine': 2}",979,300,488,1.63,1.08,10891.17
50,10.0,"{'mine': 4}",1931,450,1115,2.48,0.79,7289.00
50,10.0,"{'mine': 8}",3943,350,938,2.68,0.83,9344.57
50,10.0,"{'mine': 16}",8017,350,921,2.63,0.78,9544.29
50,10.0,"{'mine': 32}",16020,400,1400,3.50,0.67,7770.38
50,10.0,"{'mine': 64}",32082,350,1137,3.25,1.00,9781.57
50,10.0,"{'mine': 128}",64171,300,839,2.80,0.78,10261.50
