node_count,simulation_time,sim_params,total_tx_created,total_slots,total_tx_in_all_slots,avg_txs_per_slot,avg_inter_slot_time,all_tests_passed
50,10.0,"{'mine': {'tau': 0.0625, 'tau_domain': 'self._nodes'}, 'retrieve_transaction_from_mempool': {'tau': 0.0625, 'tau_domain': 'self._nodes'}, 'prepare_commit': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_externalize_message': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'nominate': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_ballot': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'retrieve_message_from_peer': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_prepare_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_commit_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_externalize_msg': {'tau': 0.001, 'tau_domain': 'self._nodes'}}",1717,50,200,4.00,0.00,True
50,10.0,"{'mine': {'tau': 0.03125, 'tau_domain': 'self._nodes'}, 'retrieve_transaction_from_mempool': {'tau': 0.03125, 'tau_domain': 'self._nodes'}, 'prepare_commit': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_externalize_message': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'nominate': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_ballot': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'retrieve_message_from_peer': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_prepare_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_commit_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_externalize_msg': {'tau': 0.001, 'tau_domain': 'self._nodes'}}",3494,50,200,4.00,0.00,True
50,15.0,"{'mine': {'tau': 1.0, 'tau_domain': 'self._nodes'}, 'retrieve_transaction_from_mempool': {'tau': 1.0, 'tau_domain': 'self._nodes'}, 'prepare_commit': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_externalize_message': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'nominate': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_ballot': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'retrieve_message_from_peer': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_prepare_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_commit_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_externalize_msg': {'tau': 0.001, 'tau_domain': 'self._nodes'}}",130,150,54,0.36,3.02,True
50,10.0,"{'mine': {'tau': 0.0078125, 'tau_domain': 'self._nodes'}, 'retrieve_transaction_from_mempool': {'tau': 0.0078125, 'tau_domain': 'self._nodes'}, 'prepare_commit': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_externalize_message': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'nominate': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_ballot': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'retrieve_message_from_peer': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_prepare_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_commit_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_externalize_msg': {'tau': 0.001, 'tau_domain': 'self._nodes'}}",14204,50,200,4.00,0.00,True
50,15.0,"{'mine': {'tau': 0.5, 'tau_domain': 'self._nodes'}, 'retrieve_transaction_from_mempool': {'tau': 0.5, 'tau_domain': 'self._nodes'}, 'prepare_commit': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_externalize_message': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'nominate': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_ballot': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'retrieve_message_from_peer': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_prepare_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_commit_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_externalize_msg': {'tau': 0.001, 'tau_domain': 'self._nodes'}}",319,200,140,0.70,2.68,True
50,10.0,"{'mine': {'tau': 0.015625, 'tau_domain': 'self._nodes'}, 'retrieve_transaction_from_mempool': {'tau': 0.015625, 'tau_domain': 'self._nodes'}, 'prepare_commit': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_externalize_message': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'nominate': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_ballot': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'retrieve_message_from_peer': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_prepare_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_commit_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_externalize_msg': {'tau': 0.001, 'tau_domain': 'self._nodes'}}",7031,100,400,4.00,2.53,True
50,15.0,"{'mine': {'tau': 0.25, 'tau_domain': 'self._nodes'}, 'retrieve_transaction_from_mempool': {'tau': 0.25, 'tau_domain': 'self._nodes'}, 'prepare_commit': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_externalize_message': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'nominate': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_ballot': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'retrieve_message_from_peer': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_prepare_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_commit_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_externalize_msg': {'tau': 0.001, 'tau_domain': 'self._nodes'}}",634,150,365,2.43,2.62,True
50,15.0,"{'mine': {'tau': 0.125, 'tau_domain': 'self._nodes'}, 'retrieve_transaction_from_mempool': {'tau': 0.125, 'tau_domain': 'self._nodes'}, 'prepare_commit': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_externalize_message': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'nominate': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'prepare_ballot': {'tau': 0.01, 'tau_domain': 'self._nodes'}, 'retrieve_message_from_peer': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_prepare_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_commit_message': {'tau': 0.05, 'tau_domain': 'self._nodes'}, 'receive_externalize_msg': {'tau': 0.001, 'tau_domain': 'self._nodes'}}",1258,200,402,2.01,2.73,True
